clip_id,voice_id,sentence_id,noise_type,snr_db,path,reference_raw,prediction_raw,reference_norm,prediction_norm,wer,cer
voice_08_s039_fan_20db,voice_08,s039,fan,20,data\noisy_wav\voice_08_s039_fan_20db.wav,She left her umbrella in the back seat.,She left her umbrella in the back seat.,she left her umbrella in the back seat,she left her umbrella in the back seat,0.0,0.0
voice_10_s046_fan_20db,voice_10,s046,fan,20,data\noisy_wav\voice_10_s046_fan_20db.wav,The car engine started after a few tries.,The car engine started after a few tries.,the car engine started after a few tries,the car engine started after a few tries,0.0,0.0
voice_01_s031_fan_20db,voice_01,s031,fan,20,data\noisy_wav\voice_01_s031_fan_20db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_07_s017_fan_20db,voice_07,s017,fan,20,data\noisy_wav\voice_07_s017_fan_20db.wav,Please leave the receipt on the kitchen counter.,"Please, leave the receipt on the kitchen counter.",please leave the receipt on the kitchen counter,please leave the receipt on the kitchen counter,0.0,0.0
voice_09_s009_fan_20db,voice_09,s009,fan,20,data\noisy_wav\voice_09_s009_fan_20db.wav,We ordered soup and bread for lunch.,We ordered soup and bread for lunch.,we ordered soup and bread for lunch,we ordered soup and bread for lunch,0.0,0.0
voice_10_s041_fan_20db,voice_10,s041,fan,20,data\noisy_wav\voice_10_s041_fan_20db.wav,He turned off the alarm before going outside.,He turned off the alarm before going outside.,he turned off the alarm before going outside,he turned off the alarm before going outside,0.0,0.0
voice_10_s042_fan_20db,voice_10,s042,fan,20,data\noisy_wav\voice_10_s042_fan_20db.wav,The letter was hidden inside the blue envelope.,The letter was hidden inside the blue envelope.,the letter was hidden inside the blue envelope,the letter was hidden inside the blue envelope,0.0,0.0
voice_06_s031_fan_20db,voice_06,s031,fan,20,data\noisy_wav\voice_06_s031_fan_20db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_08_s007_fan_20db,voice_08,s007,fan,20,data\noisy_wav\voice_08_s007_fan_20db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s027_fan_20db,voice_02,s027,fan,20,data\noisy_wav\voice_02_s027_fan_20db.wav,She folded the blanket and placed it on the chair.,She folded the blanket and placed it on the chair.,she folded the blanket and placed it on the chair,she folded the blanket and placed it on the chair,0.0,0.0
voice_10_s012_fan_20db,voice_10,s012,fan,20,data\noisy_wav\voice_10_s012_fan_20db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_10_s048_fan_20db,voice_10,s048,fan,20,data\noisy_wav\voice_10_s048_fan_20db.wav,The glass bottle rolled under the table.,The glass bottle rolled under the table.,the glass bottle rolled under the table,the glass bottle rolled under the table,0.0,0.0
voice_05_s012_fan_20db,voice_05,s012,fan,20,data\noisy_wav\voice_05_s012_fan_20db.wav,The students waited quietly outside the classroom.,the students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_03_s002_fan_20db,voice_03,s002,fan,20,data\noisy_wav\voice_03_s002_fan_20db.wav,She forgot her notebook at the library.,She forgot her notebook at the library.,she forgot her notebook at the library,she forgot her notebook at the library,0.0,0.0
voice_07_s035_fan_20db,voice_07,s035,fan,20,data\noisy_wav\voice_07_s035_fan_20db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s012_traffic_-10db,voice_08,s012,traffic,-10,data\noisy_wav\voice_08_s012_traffic_-10db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_02_s024_traffic_-10db,voice_02,s024,traffic,-10,data\noisy_wav\voice_02_s024_traffic_-10db.wav,The red bicycle leaned against the brick wall.,the red vise of the lead against the bridge wall.,the red bicycle leaned against the brick wall,the red vise of the lead against the bridge wall,0.625,0.3111111111111111
voice_08_s025_traffic_-10db,voice_08,s025,traffic,-10,data\noisy_wav\voice_08_s025_traffic_-10db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_04_s006_traffic_-10db,voice_04,s006,traffic,-10,data\noisy_wav\voice_04_s006_traffic_-10db.wav,The train stopped suddenly near the station.,the train stops suddenly near the station.,the train stopped suddenly near the station,the train stops suddenly near the station,0.14285714285714285,0.06976744186046512
voice_03_s005_traffic_-10db,voice_03,s005,traffic,-10,data\noisy_wav\voice_03_s005_traffic_-10db.wav,I heard thunder while walking across campus.,I heard thunder while walking across campus.,i heard thunder while walking across campus,i heard thunder while walking across campus,0.0,0.0
voice_08_s045_traffic_-10db,voice_08,s045,traffic,-10,data\noisy_wav\voice_08_s045_traffic_-10db.wav,She closed the book and looked at the clock.,She closed the broken lock to the clock.,she closed the book and looked at the clock,she closed the broken lock to the clock,0.4444444444444444,0.20930232558139536
voice_08_s028_traffic_-10db,voice_08,s028,traffic,-10,data\noisy_wav\voice_08_s028_traffic_-10db.wav,The bus driver waited at the corner.,the bus driver waited at the corner.,the bus driver waited at the corner,the bus driver waited at the corner,0.0,0.0
voice_03_s025_traffic_-10db,voice_03,s025,traffic,-10,data\noisy_wav\voice_03_s025_traffic_-10db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_02_s019_traffic_-10db,voice_02,s019,traffic,-10,data\noisy_wav\voice_02_s019_traffic_-10db.wav,They walked through the park after dinner.,They want to through the park after dinner.,they walked through the park after dinner,they want to through the park after dinner,0.2857142857142857,0.12195121951219512
voice_10_s001_traffic_-10db,voice_10,s001,traffic,-10,data\noisy_wav\voice_10_s001_traffic_-10db.wav,The package arrived before noon.,the package arrived before you.,the package arrived before noon,the package arrived before you,0.2,0.0967741935483871
voice_01_s010_traffic_-10db,voice_01,s010,traffic,-10,data\noisy_wav\voice_01_s010_traffic_-10db.wav,The lights flickered when the storm began.,the lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_04_s045_traffic_-10db,voice_04,s045,traffic,-10,data\noisy_wav\voice_04_s045_traffic_-10db.wav,She closed the book and looked at the clock.,She closed the book and looked at the phone.,she closed the book and looked at the clock,she closed the book and looked at the phone,0.1111111111111111,0.09302325581395349
voice_09_s007_traffic_-10db,voice_09,s007,traffic,-10,data\noisy_wav\voice_09_s007_traffic_-10db.wav,He placed the coffee mug beside the window.,Place the coffee mouth beside the window.,he placed the coffee mug beside the window,place the coffee mouth beside the window,0.375,0.16666666666666666
voice_02_s035_traffic_-10db,voice_02,s035,traffic,-10,data\noisy_wav\voice_02_s035_traffic_-10db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s022_traffic_-10db,voice_08,s022,traffic,-10,data\noisy_wav\voice_08_s022_traffic_-10db.wav,The meeting was moved to a larger room.,The meeting was moved to a larger room.,the meeting was moved to a larger room,the meeting was moved to a larger room,0.0,0.0
voice_08_s039_traffic_-10db,voice_08,s039,traffic,-10,data\noisy_wav\voice_08_s039_traffic_-10db.wav,She left her umbrella in the back seat.,she left her umbrella in the back seat.,she left her umbrella in the back seat,she left her umbrella in the back seat,0.0,0.0
voice_10_s046_traffic_-10db,voice_10,s046,traffic,-10,data\noisy_wav\voice_10_s046_traffic_-10db.wav,The car engine started after a few tries.,The car engine started after a few tries.,the car engine started after a few tries,the car engine started after a few tries,0.0,0.0
voice_01_s031_traffic_-10db,voice_01,s031,traffic,-10,data\noisy_wav\voice_01_s031_traffic_-10db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_07_s017_traffic_-10db,voice_07,s017,traffic,-10,data\noisy_wav\voice_07_s017_traffic_-10db.wav,Please leave the receipt on the kitchen counter.,"Please, leave the receipt on the kitchen counter.",please leave the receipt on the kitchen counter,please leave the receipt on the kitchen counter,0.0,0.0
voice_09_s009_traffic_-10db,voice_09,s009,traffic,-10,data\noisy_wav\voice_09_s009_traffic_-10db.wav,We ordered soup and bread for lunch.,Close your hair just a laugh.,we ordered soup and bread for lunch,close your hair just a laugh,1.0,0.6857142857142857
voice_10_s041_traffic_-10db,voice_10,s041,traffic,-10,data\noisy_wav\voice_10_s041_traffic_-10db.wav,He turned off the alarm before going outside.,Return to the alarm before going outside.,he turned off the alarm before going outside,return to the alarm before going outside,0.375,0.1590909090909091
voice_10_s042_traffic_-10db,voice_10,s042,traffic,-10,data\noisy_wav\voice_10_s042_traffic_-10db.wav,The letter was hidden inside the blue envelope.,The letter is hidden inside the blue envelope.,the letter was hidden inside the blue envelope,the letter is hidden inside the blue envelope,0.125,0.043478260869565216
voice_06_s031_traffic_-10db,voice_06,s031,traffic,-10,data\noisy_wav\voice_06_s031_traffic_-10db.wav,Please send the report before the end of the day.,please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_08_s007_traffic_-10db,voice_08,s007,traffic,-10,data\noisy_wav\voice_08_s007_traffic_-10db.wav,He placed the coffee mug beside the window.,I placed the coffee mug beside the window.,he placed the coffee mug beside the window,i placed the coffee mug beside the window,0.125,0.047619047619047616
voice_02_s027_traffic_-10db,voice_02,s027,traffic,-10,data\noisy_wav\voice_02_s027_traffic_-10db.wav,She folded the blanket and placed it on the chair.,She folded the blanket and placed it on the chair.,she folded the blanket and placed it on the chair,she folded the blanket and placed it on the chair,0.0,0.0
voice_10_s012_traffic_-10db,voice_10,s012,traffic,-10,data\noisy_wav\voice_10_s012_traffic_-10db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_10_s048_traffic_-10db,voice_10,s048,traffic,-10,data\noisy_wav\voice_10_s048_traffic_-10db.wav,The glass bottle rolled under the table.,the glass bottle broke under the table.,the glass bottle rolled under the table,the glass bottle broke under the table,0.14285714285714285,0.10256410256410256
voice_05_s012_traffic_-10db,voice_05,s012,traffic,-10,data\noisy_wav\voice_05_s012_traffic_-10db.wav,The students waited quietly outside the classroom.,the students wait quietly outside the classroom.,the students waited quietly outside the classroom,the students wait quietly outside the classroom,0.14285714285714285,0.04081632653061224
voice_03_s002_traffic_-10db,voice_03,s002,traffic,-10,data\noisy_wav\voice_03_s002_traffic_-10db.wav,She forgot her notebook at the library.,You should forget her notebook at the library.,she forgot her notebook at the library,you should forget her notebook at the library,0.42857142857142855,0.23684210526315788
voice_07_s035_traffic_-10db,voice_07,s035,traffic,-10,data\noisy_wav\voice_07_s035_traffic_-10db.wav,He checked the map before leaving the hotel.,Check the mess.,he checked the map before leaving the hotel,check the mess,0.875,0.7209302325581395
voice_08_s012_traffic_-5db,voice_08,s012,traffic,-5,data\noisy_wav\voice_08_s012_traffic_-5db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_02_s024_traffic_-5db,voice_02,s024,traffic,-5,data\noisy_wav\voice_02_s024_traffic_-5db.wav,The red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall,the red bicycle leaned against the brick wall,0.0,0.0
voice_08_s025_traffic_-5db,voice_08,s025,traffic,-5,data\noisy_wav\voice_08_s025_traffic_-5db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_04_s006_traffic_-5db,voice_04,s006,traffic,-5,data\noisy_wav\voice_04_s006_traffic_-5db.wav,The train stopped suddenly near the station.,The train stopped suddenly near the station.,the train stopped suddenly near the station,the train stopped suddenly near the station,0.0,0.0
voice_03_s005_traffic_-5db,voice_03,s005,traffic,-5,data\noisy_wav\voice_03_s005_traffic_-5db.wav,I heard thunder while walking across campus.,I heard thunder while walking across campus.,i heard thunder while walking across campus,i heard thunder while walking across campus,0.0,0.0
voice_08_s045_traffic_-5db,voice_08,s045,traffic,-5,data\noisy_wav\voice_08_s045_traffic_-5db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_08_s028_traffic_-5db,voice_08,s028,traffic,-5,data\noisy_wav\voice_08_s028_traffic_-5db.wav,The bus driver waited at the corner.,the bus driver waited at the corner.,the bus driver waited at the corner,the bus driver waited at the corner,0.0,0.0
voice_03_s025_traffic_-5db,voice_03,s025,traffic,-5,data\noisy_wav\voice_03_s025_traffic_-5db.wav,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_02_s019_traffic_-5db,voice_02,s019,traffic,-5,data\noisy_wav\voice_02_s019_traffic_-5db.wav,They walked through the park after dinner.,They walk through the park after dinner.,they walked through the park after dinner,they walk through the park after dinner,0.14285714285714285,0.04878048780487805
voice_10_s001_traffic_-5db,voice_10,s001,traffic,-5,data\noisy_wav\voice_10_s001_traffic_-5db.wav,The package arrived before noon.,the package arrived before you.,the package arrived before noon,the package arrived before you,0.2,0.0967741935483871
voice_01_s010_traffic_-5db,voice_01,s010,traffic,-5,data\noisy_wav\voice_01_s010_traffic_-5db.wav,The lights flickered when the storm began.,the lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_04_s045_traffic_-5db,voice_04,s045,traffic,-5,data\noisy_wav\voice_04_s045_traffic_-5db.wav,She closed the book and looked at the clock.,She closed the book and looked at the book.,she closed the book and looked at the clock,she closed the book and looked at the book,0.1111111111111111,0.06976744186046512
voice_09_s007_traffic_-5db,voice_09,s007,traffic,-5,data\noisy_wav\voice_09_s007_traffic_-5db.wav,He placed the coffee mug beside the window.,he placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s035_traffic_-5db,voice_02,s035,traffic,-5,data\noisy_wav\voice_02_s035_traffic_-5db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s022_traffic_-5db,voice_08,s022,traffic,-5,data\noisy_wav\voice_08_s022_traffic_-5db.wav,The meeting was moved to a larger room.,The meeting was moved to a larger room.,the meeting was moved to a larger room,the meeting was moved to a larger room,0.0,0.0
voice_08_s039_traffic_-5db,voice_08,s039,traffic,-5,data\noisy_wav\voice_08_s039_traffic_-5db.wav,She left her umbrella in the back seat.,she left her umbrella in the back seat.,she left her umbrella in the back seat,she left her umbrella in the back seat,0.0,0.0
voice_10_s046_traffic_-5db,voice_10,s046,traffic,-5,data\noisy_wav\voice_10_s046_traffic_-5db.wav,The car engine started after a few tries.,The car engine started after a few tries.,the car engine started after a few tries,the car engine started after a few tries,0.0,0.0
voice_01_s031_traffic_-5db,voice_01,s031,traffic,-5,data\noisy_wav\voice_01_s031_traffic_-5db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_07_s017_traffic_-5db,voice_07,s017,traffic,-5,data\noisy_wav\voice_07_s017_traffic_-5db.wav,Please leave the receipt on the kitchen counter.,"Please, leave the receipt on the kitchen counter.",please leave the receipt on the kitchen counter,please leave the receipt on the kitchen counter,0.0,0.0
voice_09_s009_traffic_-5db,voice_09,s009,traffic,-5,data\noisy_wav\voice_09_s009_traffic_-5db.wav,We ordered soup and bread for lunch.,We ordered soup and bread for lunch.,we ordered soup and bread for lunch,we ordered soup and bread for lunch,0.0,0.0
voice_10_s041_traffic_-5db,voice_10,s041,traffic,-5,data\noisy_wav\voice_10_s041_traffic_-5db.wav,He turned off the alarm before going outside.,He turned off the alarm before going outside.,he turned off the alarm before going outside,he turned off the alarm before going outside,0.0,0.0
voice_10_s042_traffic_-5db,voice_10,s042,traffic,-5,data\noisy_wav\voice_10_s042_traffic_-5db.wav,The letter was hidden inside the blue envelope.,The letter was hidden inside the blue envelope.,the letter was hidden inside the blue envelope,the letter was hidden inside the blue envelope,0.0,0.0
voice_06_s031_traffic_-5db,voice_06,s031,traffic,-5,data\noisy_wav\voice_06_s031_traffic_-5db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_08_s007_traffic_-5db,voice_08,s007,traffic,-5,data\noisy_wav\voice_08_s007_traffic_-5db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s027_traffic_-5db,voice_02,s027,traffic,-5,data\noisy_wav\voice_02_s027_traffic_-5db.wav,She folded the blanket and placed it on the chair.,She folded the blanket and placed it on the chair.,she folded the blanket and placed it on the chair,she folded the blanket and placed it on the chair,0.0,0.0
voice_10_s012_traffic_-5db,voice_10,s012,traffic,-5,data\noisy_wav\voice_10_s012_traffic_-5db.wav,The students waited quietly outside the classroom.,the students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_10_s048_traffic_-5db,voice_10,s048,traffic,-5,data\noisy_wav\voice_10_s048_traffic_-5db.wav,The glass bottle rolled under the table.,the glass bottle rope under the table.,the glass bottle rolled under the table,the glass bottle rope under the table,0.14285714285714285,0.07692307692307693
voice_05_s012_traffic_-5db,voice_05,s012,traffic,-5,data\noisy_wav\voice_05_s012_traffic_-5db.wav,The students waited quietly outside the classroom.,The student is waited quietly outside the classroom.,the students waited quietly outside the classroom,the student is waited quietly outside the classroom,0.2857142857142857,0.04081632653061224
voice_03_s002_traffic_-5db,voice_03,s002,traffic,-5,data\noisy_wav\voice_03_s002_traffic_-5db.wav,She forgot her notebook at the library.,She forgot her notebook at the library.,she forgot her notebook at the library,she forgot her notebook at the library,0.0,0.0
voice_07_s035_traffic_-5db,voice_07,s035,traffic,-5,data\noisy_wav\voice_07_s035_traffic_-5db.wav,He checked the map before leaving the hotel.,We check the map before leaving the hotel.,he checked the map before leaving the hotel,we check the map before leaving the hotel,0.25,0.06976744186046512
voice_08_s012_traffic_0db,voice_08,s012,traffic,0,data\noisy_wav\voice_08_s012_traffic_0db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_02_s024_traffic_0db,voice_02,s024,traffic,0,data\noisy_wav\voice_02_s024_traffic_0db.wav,The red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall,the red bicycle leaned against the brick wall,0.0,0.0
voice_08_s025_traffic_0db,voice_08,s025,traffic,0,data\noisy_wav\voice_08_s025_traffic_0db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_04_s006_traffic_0db,voice_04,s006,traffic,0,data\noisy_wav\voice_04_s006_traffic_0db.wav,The train stopped suddenly near the station.,The train stopped suddenly near the station.,the train stopped suddenly near the station,the train stopped suddenly near the station,0.0,0.0
voice_03_s005_traffic_0db,voice_03,s005,traffic,0,data\noisy_wav\voice_03_s005_traffic_0db.wav,I heard thunder while walking across campus.,I heard thunder while walking across campus.,i heard thunder while walking across campus,i heard thunder while walking across campus,0.0,0.0
voice_08_s045_traffic_0db,voice_08,s045,traffic,0,data\noisy_wav\voice_08_s045_traffic_0db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_08_s028_traffic_0db,voice_08,s028,traffic,0,data\noisy_wav\voice_08_s028_traffic_0db.wav,The bus driver waited at the corner.,the bus driver waited at the corner.,the bus driver waited at the corner,the bus driver waited at the corner,0.0,0.0
voice_03_s025_traffic_0db,voice_03,s025,traffic,0,data\noisy_wav\voice_03_s025_traffic_0db.wav,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_02_s019_traffic_0db,voice_02,s019,traffic,0,data\noisy_wav\voice_02_s019_traffic_0db.wav,They walked through the park after dinner.,they walk through the park after dinner.,they walked through the park after dinner,they walk through the park after dinner,0.14285714285714285,0.04878048780487805
voice_10_s001_traffic_0db,voice_10,s001,traffic,0,data\noisy_wav\voice_10_s001_traffic_0db.wav,The package arrived before noon.,the package arrived before noon.,the package arrived before noon,the package arrived before noon,0.0,0.0
voice_01_s010_traffic_0db,voice_01,s010,traffic,0,data\noisy_wav\voice_01_s010_traffic_0db.wav,The lights flickered when the storm began.,the lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_04_s045_traffic_0db,voice_04,s045,traffic,0,data\noisy_wav\voice_04_s045_traffic_0db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_09_s007_traffic_0db,voice_09,s007,traffic,0,data\noisy_wav\voice_09_s007_traffic_0db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s035_traffic_0db,voice_02,s035,traffic,0,data\noisy_wav\voice_02_s035_traffic_0db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s022_traffic_0db,voice_08,s022,traffic,0,data\noisy_wav\voice_08_s022_traffic_0db.wav,The meeting was moved to a larger room.,The meeting was moved to a larger room.,the meeting was moved to a larger room,the meeting was moved to a larger room,0.0,0.0
voice_08_s039_traffic_0db,voice_08,s039,traffic,0,data\noisy_wav\voice_08_s039_traffic_0db.wav,She left her umbrella in the back seat.,she left her umbrella in the back seat.,she left her umbrella in the back seat,she left her umbrella in the back seat,0.0,0.0
voice_10_s046_traffic_0db,voice_10,s046,traffic,0,data\noisy_wav\voice_10_s046_traffic_0db.wav,The car engine started after a few tries.,The car engine started after a few tries.,the car engine started after a few tries,the car engine started after a few tries,0.0,0.0
voice_01_s031_traffic_0db,voice_01,s031,traffic,0,data\noisy_wav\voice_01_s031_traffic_0db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_07_s017_traffic_0db,voice_07,s017,traffic,0,data\noisy_wav\voice_07_s017_traffic_0db.wav,Please leave the receipt on the kitchen counter.,"Please, leave the receipt on the kitchen counter.",please leave the receipt on the kitchen counter,please leave the receipt on the kitchen counter,0.0,0.0
voice_09_s009_traffic_0db,voice_09,s009,traffic,0,data\noisy_wav\voice_09_s009_traffic_0db.wav,We ordered soup and bread for lunch.,We ordered soup and bread for lunch.,we ordered soup and bread for lunch,we ordered soup and bread for lunch,0.0,0.0
voice_10_s041_traffic_0db,voice_10,s041,traffic,0,data\noisy_wav\voice_10_s041_traffic_0db.wav,He turned off the alarm before going outside.,He turned off the alarm before going outside.,he turned off the alarm before going outside,he turned off the alarm before going outside,0.0,0.0
voice_10_s042_traffic_0db,voice_10,s042,traffic,0,data\noisy_wav\voice_10_s042_traffic_0db.wav,The letter was hidden inside the blue envelope.,The letter was hidden inside the blue envelope.,the letter was hidden inside the blue envelope,the letter was hidden inside the blue envelope,0.0,0.0
voice_06_s031_traffic_0db,voice_06,s031,traffic,0,data\noisy_wav\voice_06_s031_traffic_0db.wav,Please send the report before the end of the day.,please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_08_s007_traffic_0db,voice_08,s007,traffic,0,data\noisy_wav\voice_08_s007_traffic_0db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s027_traffic_0db,voice_02,s027,traffic,0,data\noisy_wav\voice_02_s027_traffic_0db.wav,She folded the blanket and placed it on the chair.,She folded the blanket and placed it on the chair.,she folded the blanket and placed it on the chair,she folded the blanket and placed it on the chair,0.0,0.0
voice_10_s012_traffic_0db,voice_10,s012,traffic,0,data\noisy_wav\voice_10_s012_traffic_0db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_10_s048_traffic_0db,voice_10,s048,traffic,0,data\noisy_wav\voice_10_s048_traffic_0db.wav,The glass bottle rolled under the table.,The glass bottle rolled under the table.,the glass bottle rolled under the table,the glass bottle rolled under the table,0.0,0.0
voice_05_s012_traffic_0db,voice_05,s012,traffic,0,data\noisy_wav\voice_05_s012_traffic_0db.wav,The students waited quietly outside the classroom.,the students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_03_s002_traffic_0db,voice_03,s002,traffic,0,data\noisy_wav\voice_03_s002_traffic_0db.wav,She forgot her notebook at the library.,She forgot her notebook at the library.,she forgot her notebook at the library,she forgot her notebook at the library,0.0,0.0
voice_07_s035_traffic_0db,voice_07,s035,traffic,0,data\noisy_wav\voice_07_s035_traffic_0db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s012_traffic_5db,voice_08,s012,traffic,5,data\noisy_wav\voice_08_s012_traffic_5db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_02_s024_traffic_5db,voice_02,s024,traffic,5,data\noisy_wav\voice_02_s024_traffic_5db.wav,The red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall,the red bicycle leaned against the brick wall,0.0,0.0
voice_08_s025_traffic_5db,voice_08,s025,traffic,5,data\noisy_wav\voice_08_s025_traffic_5db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_04_s006_traffic_5db,voice_04,s006,traffic,5,data\noisy_wav\voice_04_s006_traffic_5db.wav,The train stopped suddenly near the station.,The train stopped suddenly near the station.,the train stopped suddenly near the station,the train stopped suddenly near the station,0.0,0.0
voice_03_s005_traffic_5db,voice_03,s005,traffic,5,data\noisy_wav\voice_03_s005_traffic_5db.wav,I heard thunder while walking across campus.,I heard thunder while walking across campus.,i heard thunder while walking across campus,i heard thunder while walking across campus,0.0,0.0
voice_08_s045_traffic_5db,voice_08,s045,traffic,5,data\noisy_wav\voice_08_s045_traffic_5db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_08_s028_traffic_5db,voice_08,s028,traffic,5,data\noisy_wav\voice_08_s028_traffic_5db.wav,The bus driver waited at the corner.,The bus driver waited at the corner.,the bus driver waited at the corner,the bus driver waited at the corner,0.0,0.0
voice_03_s025_traffic_5db,voice_03,s025,traffic,5,data\noisy_wav\voice_03_s025_traffic_5db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
